path,line,col,context,suggested_prefix
examples/tier5_async/49_ritzgen/src/main.ritz,309,16,"prints(""\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,254,16,"prints(""  "")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,308,16,"prints(""void"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,311,16,"prints(""i8"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,313,16,"prints(""i16"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,315,16,"prints(""i32"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,317,16,"prints(""i64"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,319,16,"prints(""u8"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,321,16,"prints(""u16"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,323,16,"prints(""u32"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,325,16,"prints(""u64"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,327,16,"prints(""bool"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,329,16,"prints(""*"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,332,16,"prints(""["")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,334,16,"prints(""]"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,344,16,"prints(""Int("")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,346,16,"prints("")\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,348,16,"prints(""String(\"""")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,350,16,"prints(""\"")\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,352,16,"prints(""Ident("")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,354,16,"prints("")\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,356,16,"prints(""Binary("")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,358,16,"prints("")\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,362,16,"prints(""Unary("")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,364,16,"prints("")\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,367,16,"prints(""Call\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,369,16,"prints(""callee:\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,374,20,"prints(""args:\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,379,16,"prints(""Index\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,381,16,"prints(""base:\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,384,16,"prints(""index:\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,387,16,"prints(""Field\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,389,16,"prints(""base:\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,392,16,"prints(""field: "")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,394,16,"prints(""\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,396,16,"prints(""Cast\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,398,16,"prints(""expr:\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,401,16,"prints(""as: "")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,403,16,"prints(""\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,405,16,"prints(""Expr(kind="")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,407,16,"prints("")\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,414,16,"prints(""Let("")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,416,16,"prints("": "")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,418,16,"prints("")\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,422,16,"prints(""Var("")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,424,16,"prints("": "")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,426,16,"prints("")\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,430,16,"prints(""Return\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,434,16,"prints(""If\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,436,16,"prints(""cond:\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,439,16,"prints(""then:\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,446,20,"prints(""else:\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,452,16,"prints(""While\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,454,16,"prints(""cond:\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,457,16,"prints(""body:\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,463,16,"prints(""Assign\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,465,16,"prints(""target:\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,468,16,"prints(""value:\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,471,16,"prints(""ExprStmt\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,474,16,"prints(""Stmt(kind="")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,476,16,"prints("")\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,480,12,"prints(""Function("")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,482,12,"prints("")\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,486,16,"prints(""param: "")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,488,16,"prints("": "")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,490,16,"prints(""\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,493,12,"prints(""returns: "")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,495,12,"prints(""\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,498,16,"prints(""body:\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,505,12,"prints(""Module:\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,508,16,"prints(""  Import("")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,510,16,"prints("")\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,514,16,"prints(""  Const("")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,516,16,"prints("")\n"")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,520,16,"prints(""  Struct("")",s
examples/tier5_async/49_ritzgen/src/ast.ritz,522,16,"prints("")\n"")",s
examples/tier5_async/49_ritzgen/src/parser.ritz,124,13,"eprints(""Parse error at line "")",s
examples/tier5_async/49_ritzgen/src/parser.ritz,126,13,"eprints("", col "")",s
examples/tier5_async/49_ritzgen/src/parser.ritz,128,13,"eprints("": "")",s
examples/tier5_async/49_ritzgen/src/parser.ritz,130,13,"eprints(""\n"")",s
examples/tier5_async/49_ritzgen/src/parser.ritz,982,17,"eprints(""Cannot open: "")",s
examples/tier5_async/49_ritzgen/src/parser.ritz,984,17,"eprints(""\n"")",s
examples/tier5_async/49_ritzgen/src/parser.ritz,1022,17,"eprints(""Parse errors in: "")",s
examples/tier5_async/49_ritzgen/src/parser.ritz,1024,17,"eprints(""\n"")",s
examples/tier5_async/49_ritzgen/src/parser.ritz,1030,12,"prints(""AST for "")",s
examples/tier5_async/49_ritzgen/src/parser.ritz,1032,12,"prints("":\n"")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,203,25,"eprints(""Error: expected '=' after token name\n"")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,220,25,"eprints(""Error: expected string or regex after '='\n"")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,224,25,"eprints(""Error: unterminated string or regex\n"")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,568,12,"prints(""\nGrammar rules ("")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,570,12,"prints(""):\n"")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,575,16,"prints(""  "")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,578,20,"prints("" -> "")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,580,16,"prints(""\n"")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,585,20,"prints(""    "")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,587,24,"prints("": "")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,589,24,"prints(""| "")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,597,28,"prints(""(...)"")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,599,28,"prints(""*"")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,601,28,"prints(""+"")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,603,28,"prints(""?"")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,604,24,"prints("" "")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,608,24,"prints(""{ "")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,610,24,"prints("" }"")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,611,20,"prints(""\n"")",s
examples/tier5_async/49_ritzgen/src/grammar.ritz,613,16,"prints(""    ;\n"")",s
examples/tier5_async/52_uring/src/main.ritz,15,12,"prints(""test_uring_init... "")",s
examples/tier5_async/52_uring/src/main.ritz,21,16,"prints(""FAIL: uring_init returned "")",s
examples/tier5_async/52_uring/src/main.ritz,23,16,"prints(""\n"")",s
examples/tier5_async/52_uring/src/main.ritz,28,16,"prints(""FAIL: invalid ring_fd\n"")",s
examples/tier5_async/52_uring/src/main.ritz,34,16,"prints(""FAIL: sq_entries too small\n"")",s
examples/tier5_async/52_uring/src/main.ritz,39,16,"prints(""FAIL: cq_entries too small\n"")",s
examples/tier5_async/52_uring/src/main.ritz,46,12,"prints(""OK\n"")",s
examples/tier5_async/52_uring/src/main.ritz,51,12,"prints(""test_uring_nop... "")",s
examples/tier5_async/52_uring/src/main.ritz,56,16,"prints(""FAIL: uring_init\n"")",s
examples/tier5_async/52_uring/src/main.ritz,62,16,"prints(""FAIL: uring_get_sqe returned null\n"")",s
examples/tier5_async/52_uring/src/main.ritz,88,16,"prints(""FAIL: uring_submit_and_wait returned "")",s
examples/tier5_async/52_uring/src/main.ritz,90,16,"prints(""\n"")",s
examples/tier5_async/52_uring/src/main.ritz,97,16,"prints(""FAIL: no CQE available\n"")",s
examples/tier5_async/52_uring/src/main.ritz,103,16,"prints(""FAIL: user_data mismatch\n"")",s
examples/tier5_async/52_uring/src/main.ritz,109,16,"prints(""FAIL: NOP result was "")",s
examples/tier5_async/52_uring/src/main.ritz,111,16,"prints(""\n"")",s
examples/tier5_async/52_uring/src/main.ritz,118,12,"prints(""OK\n"")",s
examples/tier5_async/52_uring/src/main.ritz,123,12,"prints(""test_uring_write... "")",s
examples/tier5_async/52_uring/src/main.ritz,129,16,"prints(""FAIL: couldn't create temp file\n"")",s
examples/tier5_async/52_uring/src/main.ritz,135,16,"prints(""FAIL: uring_init\n"")",s
examples/tier5_async/52_uring/src/main.ritz,151,16,"prints(""FAIL: couldn't get SQE\n"")",s
examples/tier5_async/52_uring/src/main.ritz,162,16,"prints(""FAIL: submit_and_wait\n"")",s
examples/tier5_async/52_uring/src/main.ritz,170,16,"prints(""FAIL: no CQE\n"")",s
examples/tier5_async/52_uring/src/main.ritz,176,16,"prints(""FAIL: wrote "")",s
examples/tier5_async/52_uring/src/main.ritz,178,16,"prints("" bytes instead of 6\n"")",s
examples/tier5_async/52_uring/src/main.ritz,185,16,"prints(""FAIL: user_data mismatch\n"")",s
examples/tier5_async/52_uring/src/main.ritz,196,12,"prints(""OK\n"")",s
examples/tier5_async/52_uring/src/main.ritz,201,12,"prints(""test_uring_read... "")",s
examples/tier5_async/52_uring/src/main.ritz,207,16,"prints(""FAIL: couldn't create temp file\n"")",s
examples/tier5_async/52_uring/src/main.ritz,226,16,"prints(""FAIL: uring_init\n"")",s
examples/tier5_async/52_uring/src/main.ritz,239,16,"prints(""FAIL: couldn't get SQE\n"")",s
examples/tier5_async/52_uring/src/main.ritz,250,16,"prints(""FAIL: submit_and_wait\n"")",s
examples/tier5_async/52_uring/src/main.ritz,258,16,"prints(""FAIL: no CQE\n"")",s
examples/tier5_async/52_uring/src/main.ritz,265,16,"prints(""FAIL: read "")",s
examples/tier5_async/52_uring/src/main.ritz,267,16,"prints("" bytes instead of 5\n"")",s
examples/tier5_async/52_uring/src/main.ritz,275,16,"prints(""FAIL: content mismatch\n"")",s
examples/tier5_async/52_uring/src/main.ritz,286,12,"prints(""OK\n"")",s
examples/tier5_async/52_uring/src/main.ritz,290,12,"prints(""=== io_uring tests ===\n"")",s
examples/tier5_async/52_uring/src/main.ritz,315,12,"prints(""\nResults: "")",s
examples/tier5_async/52_uring/src/main.ritz,317,12,"prints("" passed, "")",s
examples/tier5_async/52_uring/src/main.ritz,319,12,"prints("" failed\n"")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,23,12,"prints(""test_simple_async... "")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,28,16,"prints(""FAIL: expected 42, got "")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,30,16,"prints(""\n"")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,33,12,"prints(""OK\n"")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,49,12,"prints(""test_single_await... "")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,53,16,"prints(""FAIL: expected 21, got "")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,55,16,"prints(""\n"")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,58,12,"prints(""OK\n"")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,72,12,"prints(""test_multiple_awaits... "")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,76,16,"prints(""FAIL: expected 140, got "")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,78,16,"prints(""\n"")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,81,12,"prints(""OK\n"")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,95,12,"prints(""test_conditional_await... "")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,99,16,"prints(""FAIL: positive case expected 10, got "")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,101,16,"prints(""\n"")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,106,16,"prints(""FAIL: negative case expected 10, got "")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,108,16,"prints(""\n"")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,111,12,"prints(""OK\n"")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,127,12,"prints(""test_loop_await... "")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,132,16,"prints(""FAIL: expected 20, got "")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,134,16,"prints(""\n"")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,137,12,"prints(""OK\n"")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,145,12,"prints(""=== async state machine tests ===\n"")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,175,12,"prints(""\nResults: "")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,177,12,"prints("" passed, "")",s
examples/tier5_async/55_async_state_machine/src/main.ritz,179,12,"prints("" failed\n"")",s
examples/tier5_async/63_executor/src/main.ritz,18,12,"prints(""simple_poll called\n"")",s
examples/tier5_async/63_executor/src/main.ritz,23,12,"prints(""test_fn_ptr... "")",s
examples/tier5_async/63_executor/src/main.ritz,29,12,"prints(""direct call: "")",s
examples/tier5_async/63_executor/src/main.ritz,32,12,"prints(""\n"")",s
examples/tier5_async/63_executor/src/main.ritz,35,12,"prints(""via pointer: "")",s
examples/tier5_async/63_executor/src/main.ritz,39,12,"prints(""\n"")",s
examples/tier5_async/63_executor/src/main.ritz,42,16,"prints(""FAIL\n"")",s
examples/tier5_async/63_executor/src/main.ritz,46,16,"prints(""FAIL\n"")",s
examples/tier5_async/63_executor/src/main.ritz,49,12,"prints(""OK\n"")",s
examples/tier5_async/63_executor/src/main.ritz,57,12,"prints(""simple_block_on entered\n"")",s
examples/tier5_async/63_executor/src/main.ritz,59,12,"prints(""simple_block_on returning\n"")",s
examples/tier5_async/63_executor/src/main.ritz,63,12,"prints(""test_simple_block_on... "")",s
examples/tier5_async/63_executor/src/main.ritz,72,16,"prints(""FAIL: expected 99, got "")",s
examples/tier5_async/63_executor/src/main.ritz,74,16,"prints(""\n"")",s
examples/tier5_async/63_executor/src/main.ritz,77,12,"prints(""OK\n"")",s
examples/tier5_async/63_executor/src/main.ritz,89,12,"prints(""test_executor_init... "")",s
examples/tier5_async/63_executor/src/main.ritz,92,12,"prints(""calling init... "")",s
examples/tier5_async/63_executor/src/main.ritz,95,12,"prints(""\n"")",s
examples/tier5_async/63_executor/src/main.ritz,98,16,"prints(""FAIL: init failed\n"")",s
examples/tier5_async/63_executor/src/main.ritz,101,12,"prints(""calling destroy... "")",s
examples/tier5_async/63_executor/src/main.ritz,103,12,"prints(""done\n"")",s
examples/tier5_async/63_executor/src/main.ritz,105,12,"prints(""OK\n"")",s
examples/tier5_async/63_executor/src/main.ritz,113,12,"prints(""my_block_on: entering\n"")",s
examples/tier5_async/63_executor/src/main.ritz,114,12,"prints(""my_block_on: calling poll_fn\n"")",s
examples/tier5_async/63_executor/src/main.ritz,116,12,"prints(""my_block_on: poll returned\n"")",s
examples/tier5_async/63_executor/src/main.ritz,120,12,"prints(""test_executor_block_on... "")",s
examples/tier5_async/63_executor/src/main.ritz,125,16,"prints(""FAIL: init failed\n"")",s
examples/tier5_async/63_executor/src/main.ritz,132,12,"prints(""calling my_block_on... "")",s
examples/tier5_async/63_executor/src/main.ritz,135,12,"prints(""local got "")",s
examples/tier5_async/63_executor/src/main.ritz,137,12,"prints(""\n"")",s
examples/tier5_async/63_executor/src/main.ritz,141,12,"prints(""calling imported block_on... "")",s
examples/tier5_async/63_executor/src/main.ritz,144,12,"prints(""got "")",s
examples/tier5_async/63_executor/src/main.ritz,146,12,"prints(""\n"")",s
examples/tier5_async/63_executor/src/main.ritz,151,16,"prints(""FAIL: expected 88, got "")",s
examples/tier5_async/63_executor/src/main.ritz,153,16,"prints(""\n"")",s
examples/tier5_async/63_executor/src/main.ritz,156,12,"prints(""OK\n"")",s
examples/tier5_async/63_executor/src/main.ritz,209,12,"prints(""test_pipe_io... "")",s
examples/tier5_async/63_executor/src/main.ritz,214,16,"prints(""FAIL: executor init failed\n"")",s
examples/tier5_async/63_executor/src/main.ritz,221,16,"prints(""FAIL: pipe creation failed\n"")",s
examples/tier5_async/63_executor/src/main.ritz,261,16,"prints(""FAIL: read returned error "")",s
examples/tier5_async/63_executor/src/main.ritz,263,16,"prints(""\n"")",s
examples/tier5_async/63_executor/src/main.ritz,267,16,"prints(""FAIL: expected 5 bytes, got "")",s
examples/tier5_async/63_executor/src/main.ritz,269,16,"prints(""\n"")",s
examples/tier5_async/63_executor/src/main.ritz,274,16,"prints(""FAIL: wrong data read\n"")",s
examples/tier5_async/63_executor/src/main.ritz,277,12,"prints(""OK\n"")",s
examples/tier5_async/63_executor/src/main.ritz,281,12,"prints(""=== Executor Tests ===\n\n"")",s
examples/tier5_async/63_executor/src/main.ritz,291,12,"prints(""\n"")",s
examples/tier5_async/63_executor/src/main.ritz,294,16,"prints("" test(s) FAILED\n"")",s
examples/tier5_async/63_executor/src/main.ritz,297,12,"prints(""All executor tests PASSED!\n"")",s
examples/tier5_async/62_async_compiler/src/main.ritz,23,12,"prints(""test_simple_async... "")",s
examples/tier5_async/62_async_compiler/src/main.ritz,34,16,"prints(""FAIL: got Pending\n"")",s
examples/tier5_async/62_async_compiler/src/main.ritz,38,16,"prints(""FAIL: expected 11, got "")",s
examples/tier5_async/62_async_compiler/src/main.ritz,40,16,"prints(""\n"")",s
examples/tier5_async/62_async_compiler/src/main.ritz,43,12,"prints(""OK\n"")",s
examples/tier5_async/62_async_compiler/src/main.ritz,65,12,"prints(""test_async_with_await... "")",s
examples/tier5_async/62_async_compiler/src/main.ritz,74,16,"prints(""FAIL: got Pending\n"")",s
examples/tier5_async/62_async_compiler/src/main.ritz,78,16,"prints(""FAIL: expected 11, got "")",s
examples/tier5_async/62_async_compiler/src/main.ritz,80,16,"prints(""\n"")",s
examples/tier5_async/62_async_compiler/src/main.ritz,83,12,"prints(""OK\n"")",s
examples/tier5_async/62_async_compiler/src/main.ritz,107,12,"prints(""test_async_calling_async... "")",s
examples/tier5_async/62_async_compiler/src/main.ritz,116,16,"prints(""FAIL: got Pending\n"")",s
examples/tier5_async/62_async_compiler/src/main.ritz,120,16,"prints(""FAIL: expected 22, got "")",s
examples/tier5_async/62_async_compiler/src/main.ritz,122,16,"prints(""\n"")",s
examples/tier5_async/62_async_compiler/src/main.ritz,125,12,"prints(""OK\n"")",s
examples/tier5_async/62_async_compiler/src/main.ritz,144,12,"prints(""test_nested_async... "")",s
examples/tier5_async/62_async_compiler/src/main.ritz,151,16,"prints(""FAIL: got Pending\n"")",s
examples/tier5_async/62_async_compiler/src/main.ritz,155,16,"prints(""FAIL: expected 116, got "")",s
examples/tier5_async/62_async_compiler/src/main.ritz,157,16,"prints(""\n"")",s
examples/tier5_async/62_async_compiler/src/main.ritz,160,12,"prints(""OK\n"")",s
examples/tier5_async/62_async_compiler/src/main.ritz,171,12,"prints(""test_await_in_sync_fn... "")",s
examples/tier5_async/62_async_compiler/src/main.ritz,178,16,"prints(""FAIL: expected 20, got "")",s
examples/tier5_async/62_async_compiler/src/main.ritz,180,16,"prints(""\n"")",s
examples/tier5_async/62_async_compiler/src/main.ritz,183,12,"prints(""OK\n"")",s
examples/tier5_async/62_async_compiler/src/main.ritz,191,12,"prints(""=== Async Compiler Tests ===\n\n"")",s
examples/tier5_async/62_async_compiler/src/main.ritz,201,12,"prints(""\n"")",s
examples/tier5_async/62_async_compiler/src/main.ritz,204,16,"prints("" test(s) FAILED\n"")",s
examples/tier5_async/62_async_compiler/src/main.ritz,207,12,"prints(""All async compiler tests PASSED!\n"")",s
examples/tier5_async/47_lisp/src/main.ritz,576,16,"prints(""nil"")",s
examples/tier5_async/47_lisp/src/main.ritz,580,16,"prints(""#t"")",s
examples/tier5_async/47_lisp/src/main.ritz,593,16,"prints(""("")",s
examples/tier5_async/47_lisp/src/main.ritz,601,24,"prints("" . "")",s
examples/tier5_async/47_lisp/src/main.ritz,604,20,"prints("" "")",s
examples/tier5_async/47_lisp/src/main.ritz,607,16,"prints("")"")",s
examples/tier5_async/47_lisp/src/main.ritz,611,16,"prints(""<lambda>"")",s
examples/tier5_async/47_lisp/src/main.ritz,615,16,"prints(""<builtin>"")",s
examples/tier5_async/47_lisp/src/main.ritz,688,17,"eprints(""lisp: failed to allocate heap\n"")",s
examples/tier5_async/47_lisp/src/main.ritz,695,17,"eprints(""lisp: failed to allocate env\n"")",s
examples/tier5_async/47_lisp/src/main.ritz,713,21,"eprints(""lisp: cannot read file: "")",s
examples/tier5_async/47_lisp/src/main.ritz,715,21,"eprints(""\n"")",s
examples/tier5_async/47_lisp/src/main.ritz,719,21,"eprints(""lisp: cannot read stdin\n"")",s
examples/tier5_async/47_lisp/src/main.ritz,736,16,"prints(""\n"")",s
examples/tier5_async/43_toml/src/main.ritz,487,16,"prints("" = "")",s
examples/tier5_async/43_toml/src/main.ritz,489,20,"prints(""\"""")",s
examples/tier5_async/43_toml/src/main.ritz,491,20,"prints(""\"""")",s
examples/tier5_async/43_toml/src/main.ritz,494,16,"prints(""\n"")",s
examples/tier5_async/43_toml/src/main.ritz,502,16,"prints(""\n"")",s
examples/tier5_async/43_toml/src/main.ritz,565,21,"eprints(""toml: cannot read file: "")",s
examples/tier5_async/43_toml/src/main.ritz,567,21,"eprints(""\n"")",s
examples/tier5_async/43_toml/src/main.ritz,571,21,"eprints(""toml: cannot read stdin\n"")",s
examples/tier5_async/43_toml/src/main.ritz,580,17,"eprints(""toml: memory allocation failed\n"")",s
examples/tier5_async/43_toml/src/main.ritz,589,17,"eprints(""toml: parse error at line "")",s
examples/tier5_async/43_toml/src/main.ritz,591,17,"eprints("": "")",s
examples/tier5_async/43_toml/src/main.ritz,593,17,"eprints(""\n"")",s
examples/tier5_async/43_toml/src/main.ritz,602,25,"eprints(""toml: key not found: "")",s
examples/tier5_async/43_toml/src/main.ritz,604,25,"eprints(""\n"")",s
examples/tier5_async/43_toml/src/main.ritz,609,20,"prints(""\n"")",s
examples/tier5_async/41_calc/src/main.ritz,157,21,"eprints(""calc: missing ')'\n"")",s
examples/tier5_async/41_calc/src/main.ritz,170,13,"eprints(""calc: unexpected token\n"")",s
examples/tier5_async/41_calc/src/main.ritz,194,25,"eprints(""calc: division by zero\n"")",s
examples/tier5_async/41_calc/src/main.ritz,200,25,"eprints(""calc: modulo by zero\n"")",s
examples/tier5_async/41_calc/src/main.ritz,230,17,"eprints(""calc: unexpected characters after expression\n"")",s
examples/tier5_async/53_async/src/main.ritz,37,12,"prints(""test_async_no_await... "")",s
examples/tier5_async/53_async/src/main.ritz,40,16,"prints(""FAIL: expected 42, got "")",s
examples/tier5_async/53_async/src/main.ritz,42,16,"prints(""\n"")",s
examples/tier5_async/53_async/src/main.ritz,44,12,"prints(""OK\n"")",s
examples/tier5_async/53_async/src/main.ritz,48,12,"prints(""test_async_single_await... "")",s
examples/tier5_async/53_async/src/main.ritz,52,16,"prints(""FAIL: expected 10, got "")",s
examples/tier5_async/53_async/src/main.ritz,54,16,"prints(""\n"")",s
examples/tier5_async/53_async/src/main.ritz,56,12,"prints(""OK\n"")",s
examples/tier5_async/53_async/src/main.ritz,60,12,"prints(""test_async_multi_await... "")",s
examples/tier5_async/53_async/src/main.ritz,66,16,"prints(""FAIL: expected 13, got "")",s
examples/tier5_async/53_async/src/main.ritz,68,16,"prints(""\n"")",s
examples/tier5_async/53_async/src/main.ritz,70,12,"prints(""OK\n"")",s
examples/tier5_async/53_async/src/main.ritz,74,12,"prints(""test_async_expr_await... "")",s
examples/tier5_async/53_async/src/main.ritz,78,16,"prints(""FAIL: expected 9, got "")",s
examples/tier5_async/53_async/src/main.ritz,80,16,"prints(""\n"")",s
examples/tier5_async/53_async/src/main.ritz,82,12,"prints(""OK\n"")",s
examples/tier5_async/53_async/src/main.ritz,86,12,"prints(""=== async/await tests ===\n"")",s
examples/tier5_async/53_async/src/main.ritz,111,12,"prints(""\nResults: "")",s
examples/tier5_async/53_async/src/main.ritz,113,12,"prints("" passed, "")",s
examples/tier5_async/53_async/src/main.ritz,115,12,"prints("" failed\n"")",s
examples/tier5_async/54_async_fs/src/main.ritz,12,12,"prints(""test_async_write_read... "")",s
examples/tier5_async/54_async_fs/src/main.ritz,28,16,"prints(""FAIL: write returned "")",s
examples/tier5_async/54_async_fs/src/main.ritz,30,16,"prints(""\n"")",s
examples/tier5_async/54_async_fs/src/main.ritz,42,16,"prints(""FAIL: read returned "")",s
examples/tier5_async/54_async_fs/src/main.ritz,44,16,"prints(""\n"")",s
examples/tier5_async/54_async_fs/src/main.ritz,50,16,"prints(""FAIL: content mismatch\n"")",s
examples/tier5_async/54_async_fs/src/main.ritz,56,12,"prints(""OK\n"")",s
examples/tier5_async/54_async_fs/src/main.ritz,69,12,"prints(""test_async_open_read_close... "")",s
examples/tier5_async/54_async_fs/src/main.ritz,75,16,"prints(""FAIL: couldn't create test file\n"")",s
examples/tier5_async/54_async_fs/src/main.ritz,95,16,"prints(""FAIL: expected 4 bytes, got "")",s
examples/tier5_async/54_async_fs/src/main.ritz,97,16,"prints(""\n"")",s
examples/tier5_async/54_async_fs/src/main.ritz,102,16,"prints(""FAIL: content mismatch\n"")",s
examples/tier5_async/54_async_fs/src/main.ritz,107,12,"prints(""OK\n"")",s
